data_point;region;age_group;vac_interval_group;vaccine;ve_death;cil_death;cih_death
2021.12.B_13-10-2022;РФ;60-69;105_165_days;SputnikV;0.43581;0.37328;0.4921
2021.12.B_13-10-2022;РФ;70-79;105_165_days;AllVaccines;0.65337;0.61361;0.68904
2021.12.B_13-10-2022;РФ;70-79;105_165_days;CoviVac;0.47638;-0.62378;0.83115
2021.12.B_13-10-2022;РФ;70-79;105_165_days;EpiVacCorona;-1.17085;-1.90014;-0.62496
2021.12.B_13-10-2022;РФ;70-79;105_165_days;SputnikLite;0.93731;0.90278;0.95957
2021.12.B_13-10-2022;РФ;70-79;105_165_days;SputnikV;0.55092;0.49298;0.60223
2021.12.B_13-10-2022;РФ;80+;105_165_days;AllVaccines;0.62859;0.57969;0.67179
2021.12.B_13-10-2022;РФ;80+;105_165_days;CoviVac;0.06085;-1.91227;0.69714
2021.12.B_13-10-2022;РФ;80+;105_165_days;EpiVacCorona;-1.20777;-2.02309;-0.61234
2021.12.B_13-10-2022;РФ;80+;105_165_days;SputnikLite;0.91739;0.86511;0.9494
2021.12.B_13-10-2022;РФ;80+;105_165_days;SputnikV;0.57405;0.50989;0.62981
2021.12.B_13-10-2022;РФ;18+;165_195_days;AllVaccines;0.79738;0.78238;0.81134
2021.12.B_13-10-2022;РФ;18+;165_195_days;CoviVac;0.84032;0.69309;0.91693
2021.12.B_13-10-2022;РФ;18+;165_195_days;EpiVacCorona;-1.44575;-1.75326;-1.17259
2021.12.B_13-10-2022;РФ;18+;165_195_days;SputnikLite;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;18+;165_195_days;SputnikV;0.86186;0.84891;0.8737
2021.12.B_13-10-2022;РФ;20-29;165_195_days;AllVaccines;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;20-29;165_195_days;CoviVac;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;20-29;165_195_days;EpiVacCorona;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;20-29;165_195_days;SputnikLite;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;20-29;165_195_days;SputnikV;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;30-39;165_195_days;AllVaccines;0.91329;0.79064;0.96409
2021.12.B_13-10-2022;РФ;30-39;165_195_days;CoviVac;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;30-39;165_195_days;EpiVacCorona;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;30-39;165_195_days;SputnikLite;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;30-39;165_195_days;SputnikV;0.90558;0.77204;0.96089
2021.12.B_13-10-2022;РФ;40-49;165_195_days;AllVaccines;0.81062;0.72246;0.87077
2021.12.B_13-10-2022;РФ;40-49;165_195_days;CoviVac;0.59487;-1.87875;0.94299
2021.12.B_13-10-2022;РФ;40-49;165_195_days;EpiVacCorona;0.0017;-1.66491;0.62603
2021.12.B_13-10-2022;РФ;40-49;165_195_days;SputnikLite;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;40-49;165_195_days;SputnikV;0.83207;0.74381;0.88993
2021.12.B_13-10-2022;РФ;50-59;165_195_days;AllVaccines;0.83475;0.7801;0.87581
2021.12.B_13-10-2022;РФ;50-59;165_195_days;CoviVac;0.81968;-0.28052;0.97461
2021.12.B_13-10-2022;РФ;50-59;165_195_days;EpiVacCorona;-0.4077;-1.42781;0.18379
2021.12.B_13-10-2022;РФ;50-59;165_195_days;SputnikLite;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;50-59;165_195_days;SputnikV;0.87255;0.82121;0.90914
2021.12.B_13-10-2022;РФ;60-69;165_195_days;AllVaccines;0.68068;0.63233;0.72268
2021.12.B_13-10-2022;РФ;60-69;165_195_days;CoviVac;0.69225;-0.23073;0.92305
2021.12.B_13-10-2022;РФ;60-69;165_195_days;EpiVacCorona;-2.31465;-3.14863;-1.64833
2021.12.B_13-10-2022;РФ;60-69;165_195_days;SputnikLite;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;60-69;165_195_days;SputnikV;0.79676;0.75643;0.83041
2021.12.B_13-10-2022;РФ;70-79;165_195_days;AllVaccines;0.53204;0.46867;0.58786
2021.12.B_13-10-2022;РФ;70-79;165_195_days;CoviVac;0.51707;-0.93123;0.87923
2021.12.B_13-10-2022;РФ;70-79;165_195_days;EpiVacCorona;-3.15871;-4.07413;-2.40844
2021.12.B_13-10-2022;РФ;70-79;165_195_days;SputnikLite;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;70-79;165_195_days;SputnikV;0.70669;0.65424;0.75118
2021.12.B_13-10-2022;РФ;80+;165_195_days;AllVaccines;0.27325;0.17598;0.35904
2021.12.B_13-10-2022;РФ;80+;165_195_days;CoviVac;-0.30694;-3.05276;0.57853
2021.12.B_13-10-2022;РФ;80+;165_195_days;EpiVacCorona;-3.15869;-4.1537;-2.35579
2021.12.B_13-10-2022;РФ;80+;165_195_days;SputnikLite;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;80+;165_195_days;SputnikV;0.49261;0.40731;0.56563
2021.12.B_13-10-2022;РФ;18+;21_45_days;AllVaccines;0.82412;0.80862;0.83836
2021.12.B_13-10-2022;РФ;18+;21_45_days;CoviVac;0.75004;0.47564;0.88084
2021.12.B_13-10-2022;РФ;18+;21_45_days;EpiVacCorona;0.24018;0.01697;0.41271
2021.12.B_13-10-2022;РФ;18+;21_45_days;SputnikLite;0.78356;0.75076;0.81205
2021.12.B_13-10-2022;РФ;18+;21_45_days;SputnikV;0.85682;0.83922;0.8725
2021.12.B_13-10-2022;РФ;20-29;21_45_days;AllVaccines;0.67777;-0.31226;0.92088
2021.12.B_13-10-2022;РФ;20-29;21_45_days;CoviVac;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;20-29;21_45_days;EpiVacCorona;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;20-29;21_45_days;SputnikLite;0.20798;-4.6953;0.88986
2021.12.B_13-10-2022;РФ;20-29;21_45_days;SputnikV;0.78403;-0.55298;0.96997
2021.12.B_13-10-2022;РФ;30-39;21_45_days;AllVaccines;0.66022;0.39705;0.80852
2021.12.B_13-10-2022;РФ;30-39;21_45_days;CoviVac;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;30-39;21_45_days;EpiVacCorona;-1.32872;-8.34015;0.4194
2021.12.B_13-10-2022;РФ;30-39;21_45_days;SputnikLite;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;30-39;21_45_days;SputnikV;0.60848;0.26721;0.79082
2021.12.B_13-10-2022;РФ;40-49;21_45_days;AllVaccines;0.77031;0.64245;0.85245
2021.12.B_13-10-2022;РФ;40-49;21_45_days;CoviVac;0.05359;-5.72501;0.86681
2021.12.B_13-10-2022;РФ;40-49;21_45_days;EpiVacCorona;0.08331;-2.67026;0.77104
2021.12.B_13-10-2022;РФ;40-49;21_45_days;SputnikLite;0.82669;0.53734;0.93507
2021.12.B_13-10-2022;РФ;40-49;21_45_days;SputnikV;0.77711;0.61481;0.87102
2021.12.B_13-10-2022;РФ;50-59;21_45_days;AllVaccines;0.68844;0.6014;0.75647
2021.12.B_13-10-2022;РФ;50-59;21_45_days;CoviVac;0.6009;-1.83411;0.9438
2021.12.B_13-10-2022;РФ;50-59;21_45_days;EpiVacCorona;0.0718;-1.23201;0.614
2021.12.B_13-10-2022;РФ;50-59;21_45_days;SputnikLite;0.64994;0.47221;0.76782
2021.12.B_13-10-2022;РФ;50-59;21_45_days;SputnikV;0.72177;0.61336;0.79979
2021.12.B_13-10-2022;РФ;60-69;21_45_days;AllVaccines;0.81724;0.78564;0.84417
2021.12.B_13-10-2022;РФ;60-69;21_45_days;CoviVac;0.78952;-0.4944;0.97035
2021.12.B_13-10-2022;РФ;60-69;21_45_days;EpiVacCorona;0.20492;-0.29843;0.51315
2021.12.B_13-10-2022;РФ;60-69;21_45_days;SputnikLite;0.81067;0.75376;0.85443
2021.12.B_13-10-2022;РФ;60-69;21_45_days;SputnikV;0.83398;0.79335;0.86661
2021.12.B_13-10-2022;РФ;70-79;21_45_days;AllVaccines;0.84119;0.8152;0.86353
2021.12.B_13-10-2022;РФ;70-79;21_45_days;CoviVac;0.32764;-1.08504;0.78319
2021.12.B_13-10-2022;РФ;70-79;21_45_days;EpiVacCorona;0.30814;-0.11336;0.57007
2021.12.B_13-10-2022;РФ;70-79;21_45_days;SputnikLite;0.85221;0.8099;0.88509
2021.12.B_13-10-2022;РФ;70-79;21_45_days;SputnikV;0.84714;0.81167;0.87593
2021.12.B_13-10-2022;РФ;80+;21_45_days;AllVaccines;0.84574;0.81591;0.87074
2021.12.B_13-10-2022;РФ;80+;21_45_days;CoviVac;0.66331;-1.39036;0.95258
2021.12.B_13-10-2022;РФ;80+;21_45_days;EpiVacCorona;0.3614;-0.04269;0.60888
2021.12.B_13-10-2022;РФ;80+;21_45_days;SputnikLite;0.8536;0.8062;0.88941
2021.12.B_13-10-2022;РФ;80+;21_45_days;SputnikV;0.86212;0.82156;0.89347
2021.12.B_13-10-2022;РФ;18+;45_75_days;AllVaccines;0.86548;0.85304;0.87687
2021.12.B_13-10-2022;РФ;18+;45_75_days;CoviVac;0.79609;0.59222;0.89803
2021.12.B_13-10-2022;РФ;18+;45_75_days;EpiVacCorona;0.74104;0.61026;0.82794
2021.12.B_13-10-2022;РФ;18+;45_75_days;SputnikLite;0.76951;0.73859;0.79678
2021.12.B_13-10-2022;РФ;18+;45_75_days;SputnikV;0.90588;0.89263;0.91749
2021.12.B_13-10-2022;РФ;20-29;45_75_days;AllVaccines;0.73009;-0.09919;0.93372
2021.12.B_13-10-2022;РФ;20-29;45_75_days;CoviVac;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;20-29;45_75_days;EpiVacCorona;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;20-29;45_75_days;SputnikLite;-0.26958;-4.17034;0.68825
2021.12.B_13-10-2022;РФ;20-29;45_75_days;SputnikV;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;30-39;45_75_days;AllVaccines;0.70378;0.48572;0.82938
2021.12.B_13-10-2022;РФ;30-39;45_75_days;CoviVac;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;30-39;45_75_days;EpiVacCorona;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;30-39;45_75_days;SputnikLite;0.26686;-0.54687;0.65253
2021.12.B_13-10-2022;РФ;30-39;45_75_days;SputnikV;0.8108;0.57657;0.91546
2021.12.B_13-10-2022;РФ;40-49;45_75_days;AllVaccines;0.748;0.63068;0.82804
2021.12.B_13-10-2022;РФ;40-49;45_75_days;CoviVac;0.34608;-3.64662;0.90797
2021.12.B_13-10-2022;РФ;40-49;45_75_days;EpiVacCorona;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;40-49;45_75_days;SputnikLite;0.4566;0.0953;0.67361
2021.12.B_13-10-2022;РФ;40-49;45_75_days;SputnikV;0.84708;0.723;0.91558
2021.12.B_13-10-2022;РФ;50-59;45_75_days;AllVaccines;0.77739;0.70987;0.8292
2021.12.B_13-10-2022;РФ;50-59;45_75_days;CoviVac;0.71464;-1.02642;0.95982
2021.12.B_13-10-2022;РФ;50-59;45_75_days;EpiVacCorona;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;50-59;45_75_days;SputnikLite;0.60925;0.43991;0.72739
2021.12.B_13-10-2022;РФ;50-59;45_75_days;SputnikV;0.83934;0.76175;0.89166
2021.12.B_13-10-2022;РФ;60-69;45_75_days;AllVaccines;0.87256;0.84783;0.89328
2021.12.B_13-10-2022;РФ;60-69;45_75_days;CoviVac;0.27797;-0.73516;0.69955
2021.12.B_13-10-2022;РФ;60-69;45_75_days;EpiVacCorona;0.73512;0.41023;0.88103
2021.12.B_13-10-2022;РФ;60-69;45_75_days;SputnikLite;0.82243;0.77156;0.86197
2021.12.B_13-10-2022;РФ;60-69;45_75_days;SputnikV;0.90569;0.87613;0.9282
2021.12.B_13-10-2022;РФ;70-79;45_75_days;AllVaccines;0.87263;0.85042;0.89154
2021.12.B_13-10-2022;РФ;70-79;45_75_days;CoviVac;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;70-79;45_75_days;EpiVacCorona;0.56943;0.22227;0.76163
2021.12.B_13-10-2022;РФ;70-79;45_75_days;SputnikLite;0.82871;0.78685;0.86235
2021.12.B_13-10-2022;РФ;70-79;45_75_days;SputnikV;0.9051;0.87742;0.92653
2021.12.B_13-10-2022;РФ;80+;45_75_days;AllVaccines;0.83974;0.80888;0.86562
2021.12.B_13-10-2022;РФ;80+;45_75_days;CoviVac;0.69646;-1.15497;0.95725
2021.12.B_13-10-2022;РФ;80+;45_75_days;EpiVacCorona;0.70747;0.34874;0.8686
2021.12.B_13-10-2022;РФ;80+;45_75_days;SputnikLite;0.85423;0.80647;0.8902
2021.12.B_13-10-2022;РФ;80+;45_75_days;SputnikV;0.82826;0.7828;0.86421
2021.12.B_13-10-2022;РФ;18+;75_90_days;AllVaccines;0.81488;0.78757;0.83868
2021.12.B_13-10-2022;РФ;18+;75_90_days;CoviVac;0.8808;0.15375;0.98321
2021.12.B_13-10-2022;РФ;18+;75_90_days;EpiVacCorona;-0.32447;-1.28121;0.23101
2021.12.B_13-10-2022;РФ;18+;75_90_days;SputnikLite;0.9151;0.8913;0.93369
2021.12.B_13-10-2022;РФ;18+;75_90_days;SputnikV;0.61569;0.54254;0.67714
2021.12.B_13-10-2022;РФ;20-29;75_90_days;AllVaccines;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;20-29;75_90_days;CoviVac;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;20-29;75_90_days;EpiVacCorona;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;20-29;75_90_days;SputnikLite;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;20-29;75_90_days;SputnikV;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;30-39;75_90_days;AllVaccines;0.44742;-0.16591;0.7381
2021.12.B_13-10-2022;РФ;30-39;75_90_days;CoviVac;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;30-39;75_90_days;EpiVacCorona;-26.83464;-85.6325;-7.94315
2021.12.B_13-10-2022;РФ;30-39;75_90_days;SputnikLite;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;30-39;75_90_days;SputnikV;0.04107;-1.56621;0.64167
2021.12.B_13-10-2022;РФ;40-49;75_90_days;AllVaccines;0.75076;0.50028;0.87569
2021.12.B_13-10-2022;РФ;40-49;75_90_days;CoviVac;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;40-49;75_90_days;EpiVacCorona;-2.65323;-24.95911;0.48588
2021.12.B_13-10-2022;РФ;40-49;75_90_days;SputnikLite;0.95442;0.67611;0.99359
2021.12.B_13-10-2022;РФ;40-49;75_90_days;SputnikV;0.35497;-0.43911;0.71089
2021.12.B_13-10-2022;РФ;50-59;75_90_days;AllVaccines;0.71085;0.56004;0.80997
2021.12.B_13-10-2022;РФ;50-59;75_90_days;CoviVac;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;50-59;75_90_days;EpiVacCorona;-0.48829;-9.56868;0.79042
2021.12.B_13-10-2022;РФ;50-59;75_90_days;SputnikLite;0.8322;0.67713;0.9128
2021.12.B_13-10-2022;РФ;50-59;75_90_days;SputnikV;0.41172;-0.03731;0.66637
2021.12.B_13-10-2022;РФ;60-69;75_90_days;AllVaccines;0.84945;0.79753;0.88805
2021.12.B_13-10-2022;РФ;60-69;75_90_days;CoviVac;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;60-69;75_90_days;EpiVacCorona;-0.12304;-2.48279;0.63787
2021.12.B_13-10-2022;РФ;60-69;75_90_days;SputnikLite;0.95094;0.90878;0.97361
2021.12.B_13-10-2022;РФ;60-69;75_90_days;SputnikV;0.61623;0.45393;0.73029
2021.12.B_13-10-2022;РФ;70-79;75_90_days;AllVaccines;0.8273;0.7796;0.86468
2021.12.B_13-10-2022;РФ;70-79;75_90_days;CoviVac;0.38046;-3.39857;0.91274
2021.12.B_13-10-2022;РФ;70-79;75_90_days;EpiVacCorona;0.42353;-1.30527;0.85585
2021.12.B_13-10-2022;РФ;70-79;75_90_days;SputnikLite;0.9033;0.85682;0.93469
2021.12.B_13-10-2022;РФ;70-79;75_90_days;SputnikV;0.65779;0.52741;0.7522
2021.12.B_13-10-2022;РФ;80+;75_90_days;AllVaccines;0.77319;0.70645;0.82475
2021.12.B_13-10-2022;РФ;80+;75_90_days;CoviVac;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;80+;75_90_days;EpiVacCorona;0.1184;-1.73381;0.7157
2021.12.B_13-10-2022;РФ;80+;75_90_days;SputnikLite;0.88537;0.818;0.9278
2021.12.B_13-10-2022;РФ;80+;75_90_days;SputnikV;0.60035;0.44817;0.71057
2021.12.B_13-10-2022;РФ;18+;90_105_days;AllVaccines;0.56116;0.50778;0.60874
2021.12.B_13-10-2022;РФ;18+;90_105_days;CoviVac;-0.10544;-1.21061;0.44722
2021.12.B_13-10-2022;РФ;18+;90_105_days;EpiVacCorona;-3.02134;-5.16839;-1.62162
2021.12.B_13-10-2022;РФ;18+;90_105_days;SputnikLite;0.78018;0.72903;0.82167
2021.12.B_13-10-2022;РФ;18+;90_105_days;SputnikV;0.30372;0.1929;0.39931
2021.12.B_13-10-2022;РФ;20-29;90_105_days;AllVaccines;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;20-29;90_105_days;CoviVac;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;20-29;90_105_days;EpiVacCorona;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;20-29;90_105_days;SputnikLite;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;20-29;90_105_days;SputnikV;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;30-39;90_105_days;AllVaccines;-0.09271;-1.19873;0.45696
2021.12.B_13-10-2022;РФ;30-39;90_105_days;CoviVac;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;30-39;90_105_days;EpiVacCorona;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;30-39;90_105_days;SputnikLite;0.25728;-1.31164;0.76137
2021.12.B_13-10-2022;РФ;30-39;90_105_days;SputnikV;-0.58712;-2.83194;0.34265
2021.12.B_13-10-2022;РФ;40-49;90_105_days;AllVaccines;0.09649;-0.45912;0.44054
2021.12.B_13-10-2022;РФ;40-49;90_105_days;CoviVac;NULL;NULL;NULL
2021.12.B_13-10-2022;РФ;40-49;90_105_days;EpiVacCorona;-19.96753;-64.11813;-5.75138
2021.12.B_13-10-2022;РФ;40-49;90_105_days;SputnikLite;0.55428;-0.07314;0.81487
2021.12.B_13-10-2022;РФ;40-49;90_105_days;SputnikV;-0.25062;-1.41045;0.35114
2021.12.B_13-10-2022;РФ;50-59;90_105_days;AllVaccines;0.36915;0.09024;0.56255
2021.12.B_13-10-2022;РФ;50-59;90_105_days;CoviVac;-0.45386;-9.32419;0.79527
2021.12.B_13-10-2022;РФ;50-59;90_105_days;EpiVacCorona;-1.78004;-18.74166;0.60851
2021.12.B_13-10-2022;РФ;50-59;90_105_days;SputnikLite;0.72446;0.44841;0.86236
2021.12.B_13-10-2022;РФ;50-59;90_105_days;SputnikV;-0.20265;-0.88875;0.23422
2021.12.B_13-10-2022;РФ;60-69;90_105_days;AllVaccines;0.47151;0.35371;0.56784
2021.12.B_13-10-2022;РФ;60-69;90_105_days;CoviVac;-1.22997;-5.91561;0.28094
2021.12.B_13-10-2022;РФ;60-69;90_105_days;EpiVacCorona;-3.29268;-8.55782;-0.92796
2021.12.B_13-10-2022;РФ;60-69;90_105_days;SputnikLite;0.72093;0.60718;0.80174
2021.12.B_13-10-2022;РФ;60-69;90_105_days;SputnikV;0.10049;-0.17551;0.31169
2021.12.B_13-10-2022;РФ;70-79;90_105_days;AllVaccines;0.69512;0.61794;0.75671
2021.12.B_13-10-2022;РФ;70-79;90_105_days;CoviVac;-1.20836;-5.84831;0.28788
2021.12.B_13-10-2022;РФ;70-79;90_105_days;EpiVacCorona;-2.72006;-6.80523;-0.77303
2021.12.B_13-10-2022;РФ;70-79;90_105_days;SputnikLite;0.8717;0.80314;0.91639
2021.12.B_13-10-2022;РФ;70-79;90_105_days;SputnikV;0.44252;0.25286;0.58403
2021.12.B_13-10-2022;РФ;80+;90_105_days;AllVaccines;0.63317;0.53447;0.71095
2021.12.B_13-10-2022;РФ;80+;90_105_days;CoviVac;-0.26601;-7.98809;0.82168
2021.12.B_13-10-2022;РФ;80+;90_105_days;EpiVacCorona;-0.42137;-2.78766;0.46661
2021.12.B_13-10-2022;РФ;80+;90_105_days;SputnikLite;0.81546;0.70701;0.88377
2021.12.B_13-10-2022;РФ;80+;90_105_days;SputnikV;0.46072;0.27738;0.59755
2021.12.B_13-10-2022;г. Санкт-Петербург;18+;105_165_days;AllVaccines;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;18+;105_165_days;CoviVac;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;18+;105_165_days;EpiVacCorona;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;18+;105_165_days;SputnikLite;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;18+;105_165_days;SputnikV;NULL;NULL;NULL
