data_point;region;vac_interval_group;vaccine;count_vac_zab_18_59;count_vac_hosp_18_59;count_vac_severe_18_59;count_vac_death_18_59;count_vac_zab_60;count_vac_hosp_60;count_vac_severe_60;count_vac_death_60;count_vac_zab_total;count_vac_hosp_total;count_vac_severe_total;count_vac_death_total;count_zab_18_59;count_hosp_18_59;count_severe_18_59;count_death_18_59;count_zab_60;count_hosp_60;count_severe_60;count_death_60;count_zab_total;count_hosp_total;count_severe_total;count_death_total
2022.02_01-07-2022;Республика Северная Осетия - Алания;21_45_days;CoviVac;2;0;0;0;0;0;0;0;2;0;0;0;3693;169;8;5;2586;495;116;89;6279;664;124;94
2022.02_01-07-2022;Республика Северная Осетия - Алания;21_45_days;EpiVacCorona;21;0;0;0;8;1;0;0;29;1;0;0;3693;169;8;5;2586;495;116;89;6279;664;124;94
2022.02_01-07-2022;Республика Северная Осетия - Алания;21_45_days;SputnikLite;50;1;0;0;28;3;1;0;78;4;1;0;3693;169;8;5;2586;495;116;89;6279;664;124;94
2022.02_01-07-2022;Республика Северная Осетия - Алания;21_45_days;SputnikV;20;0;0;0;8;1;1;1;28;1;1;1;3693;169;8;5;2586;495;116;89;6279;664;124;94
2022.02_01-07-2022;Республика Северная Осетия - Алания;45_75_days;AllVaccines;233;12;1;1;81;10;0;0;314;22;1;1;3693;169;8;5;2586;495;116;89;6279;664;124;94
2022.02_01-07-2022;Республика Северная Осетия - Алания;45_75_days;CoviVac;3;0;0;0;1;0;0;0;4;0;0;0;3693;169;8;5;2586;495;116;89;6279;664;124;94
2022.02_01-07-2022;Республика Северная Осетия - Алания;45_75_days;EpiVacCorona;6;0;0;0;4;0;0;0;10;0;0;0;3693;169;8;5;2586;495;116;89;6279;664;124;94
2022.02_01-07-2022;Республика Северная Осетия - Алания;45_75_days;SputnikLite;116;6;1;1;45;5;0;0;161;11;1;1;3693;169;8;5;2586;495;116;89;6279;664;124;94
2022.02_01-07-2022;Республика Северная Осетия - Алания;45_75_days;SputnikV;108;6;0;0;31;5;0;0;139;11;0;0;3693;169;8;5;2586;495;116;89;6279;664;124;94
2022.02_01-07-2022;Республика Северная Осетия - Алания;75_90_days;AllVaccines;133;5;0;0;54;1;0;0;187;6;0;0;3693;169;8;5;2586;495;116;89;6279;664;124;94
2022.02_01-07-2022;Республика Северная Осетия - Алания;75_90_days;CoviVac;8;0;0;0;2;1;0;0;10;1;0;0;3693;169;8;5;2586;495;116;89;6279;664;124;94
2022.02_01-07-2022;Республика Северная Осетия - Алания;75_90_days;EpiVacCorona;1;0;0;0;1;0;0;0;2;0;0;0;3693;169;8;5;2586;495;116;89;6279;664;124;94
2022.02_01-07-2022;Республика Северная Осетия - Алания;75_90_days;SputnikLite;67;3;0;0;33;0;0;0;100;3;0;0;3693;169;8;5;2586;495;116;89;6279;664;124;94
2022.02_01-07-2022;Республика Северная Осетия - Алания;75_90_days;SputnikV;57;2;0;0;18;0;0;0;75;2;0;0;3693;169;8;5;2586;495;116;89;6279;664;124;94
2022.02_01-07-2022;Республика Северная Осетия - Алания;90_105_days;AllVaccines;148;8;0;0;66;5;1;1;214;13;1;1;3693;169;8;5;2586;495;116;89;6279;664;124;94
2022.02_01-07-2022;Республика Северная Осетия - Алания;90_105_days;CoviVac;1;0;0;0;1;0;0;0;2;0;0;0;3693;169;8;5;2586;495;116;89;6279;664;124;94
2022.02_01-07-2022;Республика Северная Осетия - Алания;90_105_days;EpiVacCorona;2;0;0;0;0;0;0;0;2;0;0;0;3693;169;8;5;2586;495;116;89;6279;664;124;94
2022.02_01-07-2022;Республика Северная Осетия - Алания;90_105_days;SputnikLite;92;4;0;0;38;5;1;1;130;9;1;1;3693;169;8;5;2586;495;116;89;6279;664;124;94
2022.02_01-07-2022;Республика Северная Осетия - Алания;90_105_days;SputnikV;53;4;0;0;27;0;0;0;80;4;0;0;3693;169;8;5;2586;495;116;89;6279;664;124;94
2022.02_01-07-2022;Республика Татарстан;105_165_days;AllVaccines;4762;213;6;4;1710;263;25;18;6472;476;31;22;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;105_165_days;CoviVac;212;14;0;0;42;2;0;0;254;16;0;0;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;105_165_days;EpiVacCorona;107;2;0;0;87;15;1;2;194;17;1;2;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;105_165_days;SputnikLite;1559;81;3;2;645;90;6;6;2204;171;9;8;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;105_165_days;SputnikV;2884;116;3;2;936;156;18;10;3820;272;21;12;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;165_195_days;AllVaccines;4294;144;5;1;911;110;11;6;5205;254;16;7;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;165_195_days;CoviVac;159;7;0;0;24;8;1;1;183;15;1;1;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;165_195_days;EpiVacCorona;144;10;0;0;58;10;0;0;202;20;0;0;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;165_195_days;SputnikLite;569;21;1;0;110;14;0;0;679;35;1;0;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;165_195_days;SputnikV;3422;106;4;1;719;78;10;5;4141;184;14;6;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;21_45_days;AllVaccines;879;42;4;1;581;99;18;14;1460;141;22;15;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;21_45_days;CoviVac;4;1;0;0;3;1;0;0;7;2;0;0;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;21_45_days;EpiVacCorona;17;0;0;0;17;2;0;0;34;2;0;0;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;21_45_days;SputnikLite;545;18;1;1;345;54;9;5;890;72;10;6;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;21_45_days;SputnikV;313;23;3;0;216;42;9;9;529;65;12;9;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;45_75_days;AllVaccines;2828;167;4;0;1693;298;41;14;4521;465;45;14;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;45_75_days;CoviVac;16;1;0;0;15;2;1;0;31;3;1;0;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;45_75_days;EpiVacCorona;78;4;1;0;78;15;4;1;156;19;5;1;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;45_75_days;SputnikLite;546;25;0;0;433;76;9;4;979;101;9;4;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;45_75_days;SputnikV;2188;137;3;0;1167;205;27;9;3355;342;30;9;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;75_90_days;AllVaccines;3300;165;6;1;1320;188;16;8;4620;353;22;9;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;75_90_days;CoviVac;52;6;0;0;16;2;0;0;68;8;0;0;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;75_90_days;EpiVacCorona;74;4;0;0;53;15;1;0;127;19;1;0;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;75_90_days;SputnikLite;421;26;2;0;331;33;3;2;752;59;5;2;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;75_90_days;SputnikV;2753;129;4;1;920;138;12;6;3673;267;16;7;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;90_105_days;AllVaccines;4412;164;7;1;1402;215;16;10;5814;379;23;11;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;90_105_days;CoviVac;29;2;0;0;9;5;0;0;38;7;0;0;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;90_105_days;EpiVacCorona;146;8;0;0;65;7;2;1;211;15;2;1;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;90_105_days;SputnikLite;419;14;0;0;223;33;0;1;642;47;0;1;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Татарстан;90_105_days;SputnikV;3818;140;7;1;1105;170;14;8;4923;310;21;9;41987;2474;123;48;20262;4373;815;597;62249;6847;938;645
2022.02_01-07-2022;Республика Тыва;105_165_days;AllVaccines;855;77;10;0;327;113;24;1;1182;190;34;1;6985;771;58;6;1974;677;163;23;8959;1448;221;29
2022.02_01-07-2022;Республика Тыва;105_165_days;CoviVac;4;0;0;0;0;0;0;0;4;0;0;0;6985;771;58;6;1974;677;163;23;8959;1448;221;29
2022.02_01-07-2022;Республика Тыва;105_165_days;SputnikLite;713;73;8;0;274;91;19;1;987;164;27;1;6985;771;58;6;1974;677;163;23;8959;1448;221;29
2022.02_01-07-2022;Республика Тыва;105_165_days;SputnikV;138;4;2;0;53;22;5;0;191;26;7;0;6985;771;58;6;1974;677;163;23;8959;1448;221;29
2022.02_01-07-2022;Республика Тыва;165_195_days;AllVaccines;933;82;4;2;116;41;8;0;1049;123;12;2;6985;771;58;6;1974;677;163;23;8959;1448;221;29
2022.02_01-07-2022;Республика Тыва;165_195_days;CoviVac;7;1;0;0;0;0;0;0;7;1;0;0;6985;771;58;6;1974;677;163;23;8959;1448;221;29
2022.02_01-07-2022;Республика Тыва;165_195_days;EpiVacCorona;1;0;0;0;1;1;0;0;2;1;0;0;6985;771;58;6;1974;677;163;23;8959;1448;221;29
2022.02_01-07-2022;Республика Тыва;165_195_days;SputnikLite;450;43;2;1;49;19;4;0;499;62;6;1;6985;771;58;6;1974;677;163;23;8959;1448;221;29
2022.02_01-07-2022;Республика Тыва;165_195_days;SputnikV;475;38;2;1;66;21;4;0;541;59;6;1;6985;771;58;6;1974;677;163;23;8959;1448;221;29
2022.02_01-07-2022;Республика Тыва;21_45_days;AllVaccines;385;32;0;0;93;29;3;2;478;61;3;2;6985;771;58;6;1974;677;163;23;8959;1448;221;29
2022.02_01-07-2022;Республика Тыва;21_45_days;SputnikLite;341;23;0;0;78;21;2;1;419;44;2;1;6985;771;58;6;1974;677;163;23;8959;1448;221;29
2022.02_01-07-2022;Республика Тыва;21_45_days;SputnikV;44;9;0;0;15;8;1;1;59;17;1;1;6985;771;58;6;1974;677;163;23;8959;1448;221;29
2022.02_01-07-2022;Республика Тыва;45_75_days;AllVaccines;420;43;2;0;127;29;2;0;547;72;4;0;6985;771;58;6;1974;677;163;23;8959;1448;221;29
2022.02_01-07-2022;Республика Тыва;45_75_days;EpiVacCorona;6;2;1;0;0;0;0;0;6;2;1;0;6985;771;58;6;1974;677;163;23;8959;1448;221;29
2022.02_01-07-2022;Республика Тыва;45_75_days;SputnikLite;237;16;0;0;71;15;0;0;308;31;0;0;6985;771;58;6;1974;677;163;23;8959;1448;221;29
2022.02_01-07-2022;Республика Тыва;45_75_days;SputnikV;177;25;1;0;56;14;2;0;233;39;3;0;6985;771;58;6;1974;677;163;23;8959;1448;221;29
2022.02_01-07-2022;Республика Тыва;75_90_days;AllVaccines;259;34;4;0;67;19;4;1;326;53;8;1;6985;771;58;6;1974;677;163;23;8959;1448;221;29
2022.02_01-07-2022;Республика Тыва;75_90_days;EpiVacCorona;4;0;0;0;0;0;0;0;4;0;0;0;6985;771;58;6;1974;677;163;23;8959;1448;221;29
2022.02_01-07-2022;Республика Тыва;75_90_days;SputnikLite;179;24;3;0;49;13;2;1;228;37;5;1;6985;771;58;6;1974;677;163;23;8959;1448;221;29
2022.02_01-07-2022;Республика Тыва;75_90_days;SputnikV;76;10;1;0;18;6;2;0;94;16;3;0;6985;771;58;6;1974;677;163;23;8959;1448;221;29
2022.02_01-07-2022;Республика Тыва;90_105_days;AllVaccines;394;36;1;0;120;28;4;1;514;64;5;1;6985;771;58;6;1974;677;163;23;8959;1448;221;29
2022.02_01-07-2022;Республика Тыва;90_105_days;EpiVacCorona;1;0;0;0;1;1;0;0;2;1;0;0;6985;771;58;6;1974;677;163;23;8959;1448;221;29
2022.02_01-07-2022;Республика Тыва;90_105_days;SputnikLite;343;29;0;0;100;22;3;1;443;51;3;1;6985;771;58;6;1974;677;163;23;8959;1448;221;29
2022.02_01-07-2022;Республика Тыва;90_105_days;SputnikV;50;7;1;0;19;5;1;0;69;12;2;0;6985;771;58;6;1974;677;163;23;8959;1448;221;29
2022.02_01-07-2022;Республика Хакасия;105_165_days;AllVaccines;1315;51;1;0;510;73;9;3;1825;124;10;3;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;105_165_days;CoviVac;39;2;0;0;17;4;1;0;56;6;1;0;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;105_165_days;EpiVacCorona;11;2;0;0;8;2;1;1;19;4;1;1;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;105_165_days;SputnikLite;729;25;1;0;287;41;5;1;1016;66;6;1;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;105_165_days;SputnikV;536;22;0;0;198;26;2;1;734;48;2;1;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;165_195_days;AllVaccines;2618;78;9;1;452;58;11;4;3070;136;20;5;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;165_195_days;CoviVac;34;3;0;0;5;0;0;0;39;3;0;0;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;165_195_days;EpiVacCorona;30;1;1;0;3;1;0;0;33;2;1;0;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;165_195_days;SputnikLite;433;8;3;0;50;5;1;0;483;13;4;0;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;165_195_days;SputnikV;2121;66;5;1;394;52;10;4;2515;118;15;5;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;21_45_days;AllVaccines;530;27;1;0;159;20;4;1;689;47;5;1;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;21_45_days;CoviVac;13;0;0;0;1;0;0;0;14;0;0;0;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;21_45_days;EpiVacCorona;18;2;0;0;5;0;0;0;23;2;0;0;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;21_45_days;SputnikLite;409;19;1;0;108;12;1;1;517;31;2;1;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;21_45_days;SputnikV;90;6;0;0;45;8;3;0;135;14;3;0;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;45_75_days;AllVaccines;783;44;4;0;369;66;10;7;1152;110;14;7;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;45_75_days;CoviVac;30;2;0;0;3;0;0;0;33;2;0;0;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;45_75_days;EpiVacCorona;23;4;0;0;14;2;0;0;37;6;0;0;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;45_75_days;SputnikLite;343;7;1;0;141;24;6;5;484;31;7;5;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;45_75_days;SputnikV;387;31;3;0;211;40;4;2;598;71;7;2;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;75_90_days;AllVaccines;484;19;2;0;275;46;8;4;759;65;10;4;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;75_90_days;CoviVac;15;0;0;0;9;1;0;0;24;1;0;0;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;75_90_days;EpiVacCorona;14;0;0;0;15;4;1;0;29;4;1;0;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;75_90_days;SputnikLite;251;10;1;0;138;17;2;2;389;27;3;2;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;75_90_days;SputnikV;204;9;1;0;113;24;5;2;317;33;6;2;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;90_105_days;AllVaccines;411;11;1;0;210;25;7;4;621;36;8;4;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;90_105_days;CoviVac;13;1;0;0;8;1;0;0;21;2;0;0;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;90_105_days;EpiVacCorona;3;0;0;0;4;1;1;1;7;1;1;1;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;90_105_days;SputnikLite;241;6;0;0;121;17;4;2;362;23;4;2;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Республика Хакасия;90_105_days;SputnikV;154;4;1;0;77;6;2;1;231;10;3;1;16191;826;95;18;6323;1579;398;204;22514;2405;493;222
2022.02_01-07-2022;Ростовская область;105_165_days;AllVaccines;7337;194;34;5;3119;435;113;25;10456;629;147;30;77207;2472;455;92;33969;6730;2017;948;111176;9202;2472;1040
2022.02_01-07-2022;Ростовская область;105_165_days;CoviVac;126;3;0;0;44;6;0;0;170;9;0;0;77207;2472;455;92;33969;6730;2017;948;111176;9202;2472;1040
2022.02_01-07-2022;Ростовская область;105_165_days;EpiVacCorona;129;3;1;0;78;23;10;1;207;26;11;1;77207;2472;455;92;33969;6730;2017;948;111176;9202;2472;1040
2022.02_01-07-2022;Ростовская область;105_165_days;SputnikLite;2437;63;7;1;1428;182;41;10;3865;245;48;11;77207;2472;455;92;33969;6730;2017;948;111176;9202;2472;1040
2022.02_01-07-2022;Ростовская область;105_165_days;SputnikV;4645;125;26;4;1569;224;62;14;6214;349;88;18;77207;2472;455;92;33969;6730;2017;948;111176;9202;2472;1040
2022.02_01-07-2022;Ростовская область;165_195_days;AllVaccines;14832;274;38;5;3026;308;63;14;17858;582;101;19;77207;2472;455;92;33969;6730;2017;948;111176;9202;2472;1040
2022.02_01-07-2022;Ростовская область;165_195_days;CoviVac;248;13;2;0;51;5;1;0;299;18;3;0;77207;2472;455;92;33969;6730;2017;948;111176;9202;2472;1040
2022.02_01-07-2022;Ростовская область;165_195_days;EpiVacCorona;225;7;1;0;82;10;2;1;307;17;3;1;77207;2472;455;92;33969;6730;2017;948;111176;9202;2472;1040
2022.02_01-07-2022;Ростовская область;165_195_days;SputnikLite;1813;39;5;0;387;38;9;0;2200;77;14;0;77207;2472;455;92;33969;6730;2017;948;111176;9202;2472;1040
2022.02_01-07-2022;Ростовская область;165_195_days;SputnikV;12546;215;30;5;2506;255;51;13;15052;470;81;18;77207;2472;455;92;33969;6730;2017;948;111176;9202;2472;1040
2022.02_01-07-2022;Ростовская область;21_45_days;AllVaccines;2247;60;8;1;998;163;46;12;3245;223;54;13;77207;2472;455;92;33969;6730;2017;948;111176;9202;2472;1040
2022.02_01-07-2022;Ростовская область;21_45_days;CoviVac;8;0;0;0;9;1;1;0;17;1;1;0;77207;2472;455;92;33969;6730;2017;948;111176;9202;2472;1040
2022.02_01-07-2022;Ростовская область;21_45_days;EpiVacCorona;8;0;0;0;11;2;0;0;19;2;0;0;77207;2472;455;92;33969;6730;2017;948;111176;9202;2472;1040
2022.02_01-07-2022;Ростовская область;21_45_days;SputnikLite;1473;30;3;0;542;68;16;3;2015;98;19;3;77207;2472;455;92;33969;6730;2017;948;111176;9202;2472;1040
2022.02_01-07-2022;Ростовская область;21_45_days;SputnikV;758;30;5;1;436;92;29;9;1194;122;34;10;77207;2472;455;92;33969;6730;2017;948;111176;9202;2472;1040
