data_point;region;age_group;vac_interval_group;vaccine;ve_zab;cil_zab;cih_zab;ve_hosp;cil_hosp;cih_hosp;ve_severe;cil_severe;cih_severe
2021.12.B_13-10-2022;г. Санкт-Петербург;60-69;45_75_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;60-69;45_75_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;60-69;45_75_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;60-69;45_75_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;60-69;45_75_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;70-79;45_75_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;70-79;45_75_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;70-79;45_75_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;70-79;45_75_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;70-79;45_75_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;80+;45_75_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;80+;45_75_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;80+;45_75_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;80+;45_75_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;80+;45_75_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;18+;75_90_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;18+;75_90_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;18+;75_90_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;18+;75_90_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;18+;75_90_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;20-29;75_90_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;20-29;75_90_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;20-29;75_90_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;20-29;75_90_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;20-29;75_90_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;30-39;75_90_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;30-39;75_90_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;30-39;75_90_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;30-39;75_90_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;30-39;75_90_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;40-49;75_90_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;40-49;75_90_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;40-49;75_90_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;40-49;75_90_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;40-49;75_90_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;50-59;75_90_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;50-59;75_90_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;50-59;75_90_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;50-59;75_90_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;50-59;75_90_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;60-69;75_90_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;60-69;75_90_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;60-69;75_90_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;60-69;75_90_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;60-69;75_90_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;70-79;75_90_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;70-79;75_90_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;70-79;75_90_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;70-79;75_90_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;70-79;75_90_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;80+;75_90_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;80+;75_90_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;80+;75_90_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;80+;75_90_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;80+;75_90_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;18+;90_105_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;18+;90_105_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;18+;90_105_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;18+;90_105_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;18+;90_105_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;20-29;90_105_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;20-29;90_105_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;20-29;90_105_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;20-29;90_105_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;20-29;90_105_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;30-39;90_105_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;30-39;90_105_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;30-39;90_105_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;30-39;90_105_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;30-39;90_105_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;40-49;90_105_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;40-49;90_105_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;40-49;90_105_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;40-49;90_105_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;40-49;90_105_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;50-59;90_105_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;50-59;90_105_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;50-59;90_105_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;50-59;90_105_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;50-59;90_105_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;60-69;90_105_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;60-69;90_105_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;60-69;90_105_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;60-69;90_105_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;60-69;90_105_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;70-79;90_105_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;70-79;90_105_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;70-79;90_105_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;70-79;90_105_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;70-79;90_105_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;80+;90_105_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;80+;90_105_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;80+;90_105_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;80+;90_105_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_13-10-2022;г. Санкт-Петербург;80+;90_105_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;Московская область;18+;105_165_days;AllVaccines;-1.09477;-1.12158;-1.06829;0.01547;-0.05296;0.07944;-0.04048;-0.1693;0.07415
2022.01.B_13-10-2022;Московская область;18+;105_165_days;CoviVac;-2.19709;-2.44183;-1.96976;-0.98896;-1.88202;-0.37264;-1.92019;-4.0343;-0.69388
2022.01.B_13-10-2022;Московская область;18+;105_165_days;EpiVacCorona;-0.92941;-1.1498;-0.73161;-1.49966;-2.6467;-0.71342;-1.3389;-3.68068;-0.16873
2022.01.B_13-10-2022;Московская область;18+;105_165_days;SputnikLite;0.68801;0.67278;0.70254;0.76122;0.70366;0.8076;0.73628;0.61991;0.81702
2022.01.B_13-10-2022;Московская область;18+;105_165_days;SputnikV;-2.13446;-2.17629;-2.09319;-0.39593;-0.50059;-0.29857;-0.44964;-0.64503;-0.27746
2022.01.B_13-10-2022;Московская область;20-29;105_165_days;AllVaccines;-1.57025;-1.65846;-1.48497;-0.09621;-0.52449;0.21175;-1.20027;-3.51328;-0.07265
2022.01.B_13-10-2022;Московская область;20-29;105_165_days;CoviVac;-2.01491;-2.84604;-1.36339;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;Московская область;20-29;105_165_days;EpiVacCorona;-1.02946;-1.82733;-0.45674;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;Московская область;20-29;105_165_days;SputnikLite;0.67552;0.61394;0.72727;0.60593;-0.2269;0.87343;NULL;NULL;NULL
2022.01.B_13-10-2022;Московская область;20-29;105_165_days;SputnikV;-2.18708;-2.29885;-2.0791;-0.33369;-0.87733;0.05252;-1.92326;-4.99631;-0.42511
2022.01.B_13-10-2022;Московская область;30-39;105_165_days;AllVaccines;-1.49655;-1.55881;-1.4358;-0.51253;-0.84935;-0.23706;-0.76498;-1.66388;-0.1694
2022.01.B_13-10-2022;Московская область;30-39;105_165_days;CoviVac;-2.03289;-2.56994;-1.57663;-1.91344;-8.0494;0.06202;NULL;NULL;NULL
2022.01.B_13-10-2022;Московская область;30-39;105_165_days;EpiVacCorona;-0.92411;-1.47338;-0.49682;-1.93153;-10.73856;0.26789;NULL;NULL;NULL
2022.01.B_13-10-2022;Московская область;30-39;105_165_days;SputnikLite;0.65261;0.60775;0.69234;0.56839;0.09219;0.7948;0.71002;-1.06855;0.95935
2022.01.B_13-10-2022;Московская область;30-39;105_165_days;SputnikV;-2.11374;-2.19341;-2.03606;-0.78165;-1.20212;-0.44146;-1.27052;-2.45086;-0.49391
2022.01.B_13-10-2022;Московская область;40-49;105_165_days;AllVaccines;-1.39622;-1.46031;-1.3338;-0.37922;-0.65153;-0.15181;-0.68697;-1.36257;-0.20456
2022.01.B_13-10-2022;Московская область;40-49;105_165_days;CoviVac;-2.43614;-2.95966;-1.98184;-1.80439;-5.74992;-0.16514;-3.5786;-17.39361;-0.13972
2022.01.B_13-10-2022;Московская область;40-49;105_165_days;EpiVacCorona;-0.78871;-1.33591;-0.3697;-2.12057;-8.68922;-0.00503;NULL;NULL;NULL
2022.01.B_13-10-2022;Московская область;40-49;105_165_days;SputnikLite;0.62202;0.57896;0.66067;0.8228;0.5735;0.92638;0.85584;-0.02678;0.97976
2022.01.B_13-10-2022;Московская область;40-49;105_165_days;SputnikV;-2.18223;-2.2705;-2.09635;-0.82045;-1.1982;-0.50761;-1.27906;-2.22943;-0.60837
2022.01.B_13-10-2022;Московская область;50-59;105_165_days;AllVaccines;-1.31964;-1.39017;-1.2512;-0.58691;-0.8313;-0.37514;-0.87086;-1.4206;-0.44597
2022.01.B_13-10-2022;Московская область;50-59;105_165_days;CoviVac;-2.23623;-2.76117;-1.78455;-0.9902;-3.43632;0.10716;-2.63628;-10.31671;-0.16841
2022.01.B_13-10-2022;Московская область;50-59;105_165_days;EpiVacCorona;-1.31786;-1.9257;-0.83631;-0.71933;-4.33636;0.44604;NULL;NULL;NULL
2022.01.B_13-10-2022;Московская область;50-59;105_165_days;SputnikLite;0.62385;0.58179;0.66168;0.81015;0.64649;0.89804;0.65243;0.16091;0.85603
2022.01.B_13-10-2022;Московская область;50-59;105_165_days;SputnikV;-2.4395;-2.54927;-2.33311;-1.44508;-1.83806;-1.10651;-1.76962;-2.63346;-1.11114
2022.01.B_13-10-2022;Московская область;60-69;105_165_days;AllVaccines;-0.43155;-0.48332;-0.38158;0.15691;0.04321;0.2571;0.01986;-0.20947;0.20571
2022.01.B_13-10-2022;Московская область;60-69;105_165_days;CoviVac;-1.9657;-2.59894;-1.44388;-1.18609;-3.20573;-0.1363;-3.55946;-9.17511;-1.04309
2022.01.B_13-10-2022;Московская область;60-69;105_165_days;EpiVacCorona;-0.88485;-1.39136;-0.48563;-0.63804;-2.43903;0.21979;0.27134;-4.17824;0.89747
2022.01.B_13-10-2022;Московская область;60-69;105_165_days;SputnikLite;0.72629;0.69737;0.75244;0.83379;0.75884;0.88544;0.87071;0.72805;0.93854
2022.01.B_13-10-2022;Московская область;60-69;105_165_days;SputnikV;-1.77784;-1.88596;-1.67378;-0.63252;-0.87306;-0.42288;-0.94856;-1.44121;-0.55533
2022.01.B_13-10-2022;Московская область;70-79;105_165_days;AllVaccines;0.09147;0.02879;0.15011;0.51655;0.41956;0.59733;0.50376;0.33362;0.63046
2022.01.B_13-10-2022;Московская область;70-79;105_165_days;CoviVac;-1.66435;-2.83622;-0.85046;-0.62049;-3.32169;0.39237;-0.07707;-6.65547;0.84846
2022.01.B_13-10-2022;Московская область;70-79;105_165_days;EpiVacCorona;-1.10655;-1.99716;-0.48059;-1.70266;-4.20157;-0.40426;-2.19805;-7.54218;-0.1973
2022.01.B_13-10-2022;Московская область;70-79;105_165_days;SputnikLite;0.69053;0.64493;0.73028;0.87034;0.7986;0.91652;0.82698;0.67716;0.90727
2022.01.B_13-10-2022;Московская область;70-79;105_165_days;SputnikV;-0.87929;-1.03033;-0.7395;-0.02633;-0.26908;0.16999;0.02018;-0.39562;0.3121
2022.01.B_13-10-2022;Московская область;80+;105_165_days;AllVaccines;0.20177;0.08288;0.30525;0.50547;0.34633;0.62586;0.47241;0.20729;0.64886
2022.01.B_13-10-2022;Московская область;80+;105_165_days;CoviVac;-0.8555;-3.94616;0.30393;-0.20643;-7.5698;0.83016;-1.73133;-18.41696;0.61579
2022.01.B_13-10-2022;Московская область;80+;105_165_days;EpiVacCorona;-0.97052;-2.78988;-0.02456;-0.70837;-4.30261;0.44961;-2.87394;-11.04072;-0.24639
2022.01.B_13-10-2022;Московская область;80+;105_165_days;SputnikLite;0.72364;0.62678;0.79537;0.83349;0.68992;0.91059;0.81151;0.5457;0.92179
2022.01.B_13-10-2022;Московская область;80+;105_165_days;SputnikV;-0.53656;-0.80495;-0.30809;0.05336;-0.31156;0.31675;0.13356;-0.44516;0.48053
2022.01.B_13-10-2022;Московская область;18+;165_195_days;AllVaccines;-1.06304;-1.08693;-1.03942;0.19742;0.1447;0.2469;0.21011;0.11491;0.29508
2022.01.B_13-10-2022;Московская область;18+;165_195_days;CoviVac;-2.26591;-2.50128;-2.04637;-0.9359;-1.77017;-0.35288;-0.22164;-1.72112;0.45155
2022.01.B_13-10-2022;Московская область;18+;165_195_days;EpiVacCorona;-3.48982;-3.83916;-3.1657;-2.6061;-4.02516;-1.58777;-4.21422;-7.52094;-2.19073
2022.01.B_13-10-2022;Московская область;18+;165_195_days;SputnikLite;0.9643;0.94894;0.97504;0.98123;0.86671;0.99736;NULL;NULL;NULL
2022.01.B_13-10-2022;Московская область;18+;165_195_days;SputnikV;-1.10104;-1.12575;-1.07662;0.19765;0.14334;0.24852;0.21421;0.11632;0.30126
2022.01.B_13-10-2022;Московская область;20-29;165_195_days;AllVaccines;-0.83383;-0.89139;-0.77802;0.16083;-0.11462;0.36821;0.66558;-0.07288;0.89576
2022.01.B_13-10-2022;Московская область;20-29;165_195_days;CoviVac;-1.45816;-2.09319;-0.9535;-0.74089;-11.38808;0.75536;NULL;NULL;NULL
2022.01.B_13-10-2022;Московская область;20-29;165_195_days;EpiVacCorona;-3.32111;-4.48256;-2.40571;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;Московская область;20-29;165_195_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;Московская область;20-29;165_195_days;SputnikV;-0.8681;-0.92727;-0.81075;0.13289;-0.15429;0.34862;0.64706;-0.13228;0.88999
2022.01.B_13-10-2022;Московская область;30-39;165_195_days;AllVaccines;-0.99262;-1.03654;-0.94965;-0.1607;-0.38299;0.02586;-0.60574;-1.26196;-0.1399
2022.01.B_13-10-2022;Московская область;30-39;165_195_days;CoviVac;-2.13427;-2.61028;-1.72102;-1.25957;-6.01842;0.27253;NULL;NULL;NULL
2022.01.B_13-10-2022;Московская область;30-39;165_195_days;EpiVacCorona;-3.58205;-4.40578;-2.88385;-2.01475;-11.0718;0.24711;NULL;NULL;NULL
2022.01.B_13-10-2022;Московская область;30-39;165_195_days;SputnikLite;0.95512;0.90586;0.97861;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;Московская область;30-39;165_195_days;SputnikV;-1.00389;-1.04856;-0.96019;-0.16976;-0.39726;0.0207;-0.68521;-1.37391;-0.19631
2022.01.B_13-10-2022;Московская область;40-49;165_195_days;AllVaccines;-1.13431;-1.18439;-1.08537;-0.21082;-0.41188;-0.03839;-0.88193;-1.46726;-0.43545
2022.01.B_13-10-2022;Московская область;40-49;165_195_days;CoviVac;-2.45897;-2.94333;-2.0341;-1.89065;-5.44711;-0.29606;-0.95813;-12.94659;0.72508
2022.01.B_13-10-2022;Московская область;40-49;165_195_days;EpiVacCorona;-4.75643;-5.65623;-3.97826;-5.91397;-13.53415;-2.28901;-7.04949;-31.33723;-1.00371
2022.01.B_13-10-2022;Московская область;40-49;165_195_days;SputnikLite;0.95817;0.91224;0.98006;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;Московская область;40-49;165_195_days;SputnikV;-1.13737;-1.18829;-1.08764;-0.18482;-0.38767;-0.01162;-0.88614;-1.48363;-0.43239
2022.01.B_13-10-2022;Московская область;50-59;165_195_days;AllVaccines;-1.18466;-1.24423;-1.12667;-0.38829;-0.5797;-0.22006;-0.68972;-1.12991;-0.3405
2022.01.B_13-10-2022;Московская область;50-59;165_195_days;CoviVac;-2.28335;-2.79698;-1.83921;-1.5177;-4.04284;-0.257;NULL;NULL;NULL
2022.01.B_13-10-2022;Московская область;50-59;165_195_days;EpiVacCorona;-3.83668;-4.66369;-3.13043;-3.383;-7.77894;-1.18827;-7.01615;-20.45022;-1.99571
2022.01.B_13-10-2022;Московская область;50-59;165_195_days;SputnikLite;0.94495;0.89419;0.97136;0.89252;0.23656;0.98487;NULL;NULL;NULL
2022.01.B_13-10-2022;Московская область;50-59;165_195_days;SputnikV;-1.21579;-1.27732;-1.15593;-0.39519;-0.5929;-0.22201;-0.73059;-1.19041;-0.36729
2022.01.B_13-10-2022;Московская область;60-69;165_195_days;AllVaccines;-0.83894;-0.90438;-0.77575;0.05871;-0.07368;0.17477;0.06681;-0.17827;0.26092
