data_point;vaccine;region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
2022.07_16-08-2022;CoviVac;Ханты-Мансийский автономный округ - Югра;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;CoviVac;Еврейская автономная область;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;CoviVac;Ивановская область;1.000000;NULL;NULL;NULL;-12.587641;NULL;NULL;NULL;-5.588597;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.07_16-08-2022;CoviVac;Липецкая область;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;CoviVac;Московская область;-0.121295;-0.41713;-1.15401;0.12869;1.000000;NULL;NULL;NULL;0.171143;-0.22521;-0.81136;0.21830;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.07_16-08-2022;CoviVac;Республика Адыгея;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;CoviVac;Республика Башкортостан;1.000000;-0.80856;NULL;NULL;-1.065003;-1.33391;NULL;NULL;0.047994;-1.05828;NULL;NULL;1.000000;NULL;NULL;NULL;-4.323835;NULL;NULL;NULL;-2.640958;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.07_16-08-2022;CoviVac;Республика Дагестан;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;CoviVac;Ростовская область;1.000000;0.12262;-0.78054;0.65162;-0.651627;-1.06828;NULL;NULL;0.354680;-0.24344;-1.04953;0.31664;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.07_16-08-2022;CoviVac;Самарская область;NULL;-2.86430;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.40698;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;CoviVac;Челябинская область;1.000000;-0.31224;-1.54072;0.43661;-5.237206;-1.25843;NULL;NULL;-0.552488;-0.57757;-1.64836;0.15588;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.07_16-08-2022;CoviVac;Чувашская Республика;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;CoviVac;РФ;0.179276;-0.19428;-0.31681;-0.07962;0.011544;0.14517;-0.02910;0.29854;0.124077;-0.09041;-0.18936;0.00287;0.612358;0.16082;-0.24091;0.46468;0.227901;0.49885;0.20059;0.71169;0.381904;0.38997;0.17153;0.56611;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;0.60248;0.14514;0.85752;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Еврейская автономная область;NULL;-0.06694;-1.24151;0.58481;NULL;NULL;NULL;NULL;NULL;0.28964;-0.35049;0.67968;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Ивановская область;1.000000;0.13594;-0.21980;0.41271;-1.575275;0.01809;-0.43479;0.36003;-0.480257;0.07380;-0.20006;0.30098;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Липецкая область;NULL;0.04730;-0.37235;0.36795;NULL;0.08642;-0.39205;0.43597;NULL;0.05477;-0.25131;0.30428;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.36963;-0.29879;0.75192;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Московская область;0.070489;0.13607;0.06285;0.20519;0.479235;0.17767;0.07923;0.26840;0.203267;0.14826;0.08992;0.20392;1.000000;0.46932;0.20987;0.66321;0.589978;0.50819;0.33730;0.64580;0.716622;0.43202;0.27643;0.56281;1.000000;0.47613;-0.14580;0.81399;-0.561351;0.18761;-0.28591;0.52176;-0.144315;0.18148;-0.22518;0.48261;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Республика Адыгея;NULL;-1.53732;NULL;NULL;NULL;-0.10664;-1.33492;0.57042;NULL;-0.92043;-1.94310;-0.18696;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.02972;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Республика Башкортостан;0.145481;-0.51455;-0.93633;-0.16363;-2.830869;0.19991;-0.21841;0.50582;-0.309332;-0.24970;-0.54776;0.00493;1.000000;0.04604;-0.82063;0.57086;1.000000;0.47302;-0.15350;0.81296;1.000000;0.27541;-0.20991;0.60534;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Республика Дагестан;NULL;-6.53557;NULL;NULL;NULL;-3.19146;NULL;NULL;NULL;-5.35932;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Ростовская область;NULL;-0.06978;-0.28843;0.12139;NULL;-0.17679;-0.48939;0.08664;NULL;-0.09488;-0.26858;0.06140;NULL;0.29528;-0.33280;0.68118;NULL;0.39523;-0.04607;0.68810;NULL;0.38524;0.05835;0.62416;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Самарская область;-0.242147;-0.07569;-0.32028;0.13515;0.605750;0.12651;-0.12463;0.33533;0.115739;-0.00884;-0.18469;0.14779;1.000000;0.17189;-0.57069;0.62604;1.000000;0.45858;0.06091;0.72128;1.000000;0.31663;-0.04880;0.58282;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Челябинская область;0.627849;0.12649;-0.02727;0.26332;-1.391711;-0.00320;-0.21633;0.18174;-0.010624;0.06597;-0.05821;0.17948;1.000000;0.37773;-0.08083;0.67996;-6.644196;0.14355;-0.22419;0.42503;-3.339467;0.16255;-0.13553;0.40077;1.000000;NULL;NULL;NULL;1.000000;-0.09429;-1.47375;0.61841;1.000000;-0.00786;-1.11564;0.60761;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Чувашская Республика;1.000000;-0.15007;-0.59418;0.19818;-8.416971;0.09108;-0.30751;0.39453;-3.055279;-0.07463;-0.37494;0.17584;1.000000;0.36458;-0.31278;0.75033;-17.630111;0.23659;-0.30637;0.59682;-9.481182;0.22723;-0.20270;0.53610;1.000000;NULL;NULL;NULL;-85.071111;-0.50713;NULL;NULL;-57.519930;-0.55427;NULL;NULL;1.000000;NULL;NULL;NULL;-178.314815;NULL;NULL;NULL;-139.447833;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;г. Севастополь;NULL;-0.00721;-0.54072;0.37996;NULL;0.22350;-0.19457;0.52398;NULL;0.03786;-0.30869;0.31329;NULL;NULL;NULL;NULL;NULL;-0.04827;-0.98204;0.51148;NULL;0.12568;-0.62016;0.58730;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Забайкальский край;NULL;-0.12794;-0.76097;0.32443;NULL;-0.06150;-1.20482;0.58420;NULL;-0.09893;-0.62018;0.29131;NULL;0.06653;-0.94177;0.63466;NULL;NULL;NULL;NULL;NULL;0.36564;-0.30760;0.75042;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Ленинградская область;0.000849;-0.06736;-0.32933;0.15667;-3.747667;-0.55762;-0.94331;-0.23029;-1.107513;-0.27759;-0.49403;-0.08406;1.000000;-3.59101;NULL;NULL;1.000000;-0.96796;NULL;NULL;1.000000;-2.08173;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Магаданская область;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.34640;-0.47623;0.77198;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Республика Алтай;NULL;-0.14074;-0.59598;0.21051;NULL;0.07739;-0.56658;0.50324;NULL;-0.07157;-0.42837;0.21493;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Республика Бурятия;-14.173108;-0.10683;-0.55924;0.24282;1.000000;-0.41134;-1.14689;0.11858;-10.418836;-0.23137;-0.61081;0.07877;1.000000;NULL;NULL;NULL;1.000000;-0.94959;NULL;NULL;1.000000;-0.45190;-1.83048;0.35541;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Рязанская область;NULL;-0.07194;-0.41614;0.20886;NULL;0.23258;-0.10562;0.49092;NULL;0.05052;-0.18828;0.25354;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Саратовская область;NULL;-0.55980;-0.97107;-0.21403;NULL;-0.28170;-0.69065;0.05099;NULL;-0.46223;-0.75161;-0.20882;NULL;-0.40927;-1.70691;0.36857;NULL;0.31422;-0.30007;0.69021;NULL;0.02140;-0.56328;0.43236;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Чеченская Республика;NULL;-2.16492;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.91759;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Чукотский автономный округ;NULL;0.04484;-1.21501;0.67149;NULL;NULL;NULL;NULL;NULL;0.04876;-1.05514;0.63568;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Иркутская область;NULL;-0.17012;-0.46015;0.07701;NULL;-0.05030;-0.35719;0.20376;NULL;-0.16320;-0.37758;0.02657;NULL;0.49718;-0.03035;0.80149;NULL;0.43737;0.10557;0.67251;NULL;0.36949;0.06118;0.59988;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Калининградская область;1.000000;0.38664;0.09470;0.60641;-0.208752;-0.14978;-0.60640;0.20493;0.560616;0.12560;-0.12902;0.33716;1.000000;NULL;NULL;NULL;-3.179097;0.29709;-0.46353;0.72505;-1.468920;0.21852;-0.43298;0.62864;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Краснодарский край;-1.295503;-0.37607;-0.67696;-0.11505;-1.455186;-0.04562;-0.35357;0.20965;-1.312489;-0.26683;-0.48437;-0.07259;1.000000;0.44240;-0.21207;0.80134;1.000000;0.12848;-0.51505;0.55203;1.000000;0.20150;-0.26729;0.53466;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Курганская область;NULL;0.09182;-0.19013;0.32210;NULL;0.22937;-0.16446;0.51632;NULL;0.14653;-0.07292;0.33158;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Республика Ингушетия;NULL;-1.01088;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.46858;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Республика Карелия;NULL;0.15177;-0.12451;0.37641;NULL;-0.09746;-0.51339;0.22767;NULL;0.05519;-0.16988;0.24754;NULL;NULL;NULL;NULL;NULL;0.20368;-0.48259;0.62525;NULL;0.03666;-0.62466;0.47889;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Республика Татарстан;0.066074;-0.18442;-0.42964;0.02970;1.000000;0.43489;0.21051;0.61087;0.374402;0.04285;-0.12925;0.19576;1.000000;0.05704;-0.68037;0.53248;1.000000;0.57429;0.19854;0.80685;1.000000;0.32800;-0.04123;0.59528;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Республика Хакасия;NULL;-0.18680;-0.88632;0.30342;NULL;0.13181;-0.72716;0.63332;NULL;-0.07181;-0.58634;0.31083;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Ярославская область;NULL;0.32194;0.00672;0.56059;NULL;-0.05047;-0.55971;0.32895;NULL;0.17542;-0.08977;0.39225;NULL;NULL;NULL;NULL;NULL;-0.07166;-1.12667;0.54671;NULL;0.23119;-0.51152;0.67298;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Алтайский край;-3.963852;-0.11010;-0.36022;0.10544;1.000000;0.00633;-0.26697;0.23483;-1.765110;-0.07206;-0.25468;0.09082;1.000000;0.59166;0.10904;0.85482;1.000000;-0.01914;-0.50777;0.34449;1.000000;0.15879;-0.19921;0.43409;1.000000;NULL;NULL;NULL;1.000000;0.08277;-0.92239;0.64257;1.000000;0.31320;-0.42465;0.73077;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Архангельская область;1.000000;0.08621;-0.23407;0.34402;-1.037265;0.04495;-0.30950;0.32591;0.507587;0.03791;-0.19922;0.24037;1.000000;0.27781;-0.57615;0.74326;-4.228749;0.35226;-0.15214;0.67846;-1.033835;0.23494;-0.23208;0.56284;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Воронежская область;0.249306;-0.02298;-0.22868;0.15730;0.455257;-0.30577;-0.61242;-0.04338;0.328140;-0.13446;-0.30398;0.01888;1.000000;0.11552;-0.83436;0.65324;1.000000;-0.26218;-0.97936;0.24648;1.000000;-0.21573;-0.79589;0.21715;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;г. Санкт-Петербург;-0.018437;0.24299;0.17143;0.31014;-0.618623;-0.11281;-0.24394;0.00823;-0.132703;0.13154;0.06822;0.19180;0.103389;0.47002;0.23461;0.65023;1.000000;0.26968;0.04449;0.45508;0.566454;0.34231;0.18069;0.48045;1.000000;NULL;NULL;NULL;1.000000;0.69764;0.38183;0.88047;1.000000;0.72880;0.47186;0.88398;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Ненецкий автономный округ;NULL;-1.26841;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.36017;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Новгородская область;1.000000;0.58594;0.19451;0.82274;-0.617164;0.42315;-0.02314;0.71312;0.043921;0.48808;0.20052;0.69570;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Пензенская область;NULL;-0.09175;-0.41368;0.17377;NULL;0.01067;-0.29537;0.25983;NULL;-0.11105;-0.34118;0.08898;NULL;0.13341;-0.72864;0.63458;NULL;0.16666;-0.31320;0.50424;NULL;0.01078;-0.45667;0.35904;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Приморский край;0.417996;-0.12385;-0.39589;0.10826;-0.226235;-0.13734;-0.43841;0.11459;0.060936;-0.17888;-0.38384;0.00331;1.000000;NULL;NULL;NULL;1.000000;-0.24950;-0.81736;0.17468;1.000000;-0.06772;-0.51130;0.27398;1.000000;NULL;NULL;NULL;1.000000;-0.83482;NULL;NULL;1.000000;-0.82037;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Сахалинская область;NULL;0.41208;-0.08856;0.72234;NULL;-0.46662;-1.74563;0.29569;NULL;0.14003;-0.34050;0.48094;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Смоленская область;-2.100535;0.06751;-0.50461;0.46789;1.000000;0.13551;-0.47399;0.54231;-1.288529;0.07559;-0.33039;0.38629;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Тамбовская область;NULL;-0.01004;-0.52976;0.37025;NULL;-0.26793;-1.09491;0.29587;NULL;-0.08115;-0.49780;0.24589;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Амурская область;1.000000;0.07768;-0.30779;0.37371;-4.490662;-0.15188;-0.83612;0.32532;-0.742779;0.01547;-0.30750;0.27650;1.000000;NULL;NULL;NULL;-12.595926;NULL;NULL;NULL;-5.023122;0.34194;-0.46297;0.76843;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
2022.07_16-08-2022;SputnikLite;Вологодская область;NULL;-0.38348;-0.90084;0.02683;NULL;0.26425;-0.22350;0.59813;NULL;-0.13421;-0.49108;0.15867;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
